news_id,titulo,investigador_id,nombre_mencionado,rol_discursivo,justificacion,evidencia,nombre_oficial
21,La Universidad de Oviedo reúne a especialistas nacionales e internacionales para analizar el futuro de las carreteras históricas como patrimonio y recurso turístico,https://portalinvestigacion.uniovi.es/investigadores/1010245/detalle,Rita Ruiz Fernández,RESEARCH,"Rita Ruiz Fernández es mencionada como una de las directoras del seminario, lo que implica su participación en actividades de investigación relacionadas con el tema del seminario.","El seminario, dirigido por las profesoras Rita Ruiz Fernández y Marina Bargón García y por el profesor Pedro Plasencia.",MARINA BARGON GARCIA
21,La Universidad de Oviedo reúne a especialistas nacionales e internacionales para analizar el futuro de las carreteras históricas como patrimonio y recurso turístico,https://portalinvestigacion.uniovi.es/investigadores/1205486/detalle,Jorge García Piqueras,UNCLEAR,No se menciona ninguna actividad específica de investigación o institucional relacionada con Jorge García Piqueras en el texto.,,JORGE GARCIA PIQUERAS
21,La Universidad de Oviedo reúne a especialistas nacionales e internacionales para analizar el futuro de las carreteras históricas como patrimonio y recurso turístico,https://portalinvestigacion.uniovi.es/investigadores/219670/detalle,Jesús Ruiz Fernández,UNCLEAR,No se menciona ninguna actividad específica de investigación o institucional relacionada con Jesús Ruiz Fernández en el texto.,,JESUS RUIZ FERNANDEZ
21,La Universidad de Oviedo reúne a especialistas nacionales e internacionales para analizar el futuro de las carreteras históricas como patrimonio y recurso turístico,https://portalinvestigacion.uniovi.es/investigadores/218110/detalle,Inés Peñuelas Sánchez,INSTITUTIONAL,"Inés Peñuelas es mencionada como vicerrectora, lo que indica su rol institucional en la inauguración del seminario.","El seminario ha sido inaugurado esta mañana con la presencia de Inés Peñuelas, vicerrectora de Sostenibilidad y Digitalización.",INES PEÑUELAS SANCHEZ
21,La Universidad de Oviedo reúne a especialistas nacionales e internacionales para analizar el futuro de las carreteras históricas como patrimonio y recurso turístico,https://portalinvestigacion.uniovi.es/investigadores/217449/detalle,Jorge García Rodríguez,UNCLEAR,No se menciona ninguna actividad específica de investigación o institucional relacionada con Jorge García Rodríguez en el texto.,,JORGE GARCIA RODRIGUEZ
21,La Universidad de Oviedo reúne a especialistas nacionales e internacionales para analizar el futuro de las carreteras históricas como patrimonio y recurso turístico,https://portalinvestigacion.uniovi.es/investigadores/219148/detalle,Jorge García García,UNCLEAR,No se menciona ninguna actividad específica de investigación o institucional relacionada con Jorge García García en el texto.,,JORGE GARCIA GARCIA
22,La Universidad de Oviedo recibe este verano a 300 estudiantes en sus cursos intensivos de español para extranjeros,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,Ignacio Villaverde aparece como rector y su intervención se centra en la importancia de los cursos desde una perspectiva institucional.,El rector ha destacado que estos cursos forman parte de 'una tradición muy querida' para la Universidad de Oviedo.,IGNACIO VILLAVERDE MENENDEZ
22,La Universidad de Oviedo recibe este verano a 300 estudiantes en sus cursos intensivos de español para extranjeros,https://portalinvestigacion.uniovi.es/investigadores/217678/detalle,ANA CRISTINA LAHUERTA MARTINEZ,INSTITUTIONAL,"Ana Cristina Lahuerta es mencionada como directora de La Casa de las Lenguas, lo que indica su rol institucional en la organización de los cursos.","la participación del rector, Ignacio Villaverde, y de la directora de La Casa de las Lenguas, Ana Cristina Lahuerta.",ANA CRISTINA LAHUERTA MARTINEZ
22,La Universidad de Oviedo recibe este verano a 300 estudiantes en sus cursos intensivos de español para extranjeros,https://portalinvestigacion.uniovi.es/investigadores/217455/detalle,JOAQUIN GARCIA SAN SEGUNDO,UNCLEAR,"No se menciona a Joaquín García San Segundo en el texto, por lo que no hay evidencia suficiente para clasificar su rol.",,JOAQUIN GARCIA SAN SEGUNDO
23,Un universitario ovetense que publicó su observación del eclipse del año 1860 da nombre al asteroide ‘14918 Gonzálezalegre’,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,Ignacio Villaverde aparece como rector y representante institucional durante el homenaje.,"El rector, Ignacio Villaverde, ha destacado durante su intervención que el eclipse total de Sol del próximo 12 de agosto está permitiendo a la Universidad 'mirar hacia adelante'.",IGNACIO VILLAVERDE MENENDEZ
23,Un universitario ovetense que publicó su observación del eclipse del año 1860 da nombre al asteroide ‘14918 Gonzálezalegre’,https://portalinvestigacion.uniovi.es/investigadores/2355302/detalle,NOEMI PINILLA ALONSO,RESEARCH,"Noemí Pinilla Alonso es mencionada como investigadora que propuso el nombre del asteroide, lo que implica una actividad investigadora.","A propuesta de Noemí Pinilla Alonso, investigadora ATRAE de la Universidad de Oviedo, Naranjo aceptó que el cuerpo celeste llevara el nombre de Gonzálezalegre.",NOEMI PINILLA ALONSO
24,El Edificio Histórico de la Universidad de Oviedo acoge la exposición 'Tejiendo solidaridad desde la Economía Social de Asturias' de ASATA,https://portalinvestigacion.uniovi.es/investigadores/219153/detalle,JOSE LUIS GARCIA SUAREZ,INSTITUTIONAL,"Aparece vinculado al Centro de Cooperación y Desarrollo Territorial de la Universidad de Oviedo, lo que sugiere un rol institucional.","...vinculadas a la cooperación, la economía social y la realidad de las mujeres emprendedoras en Bolivia.",JOSE LUIS GARCIA SUAREZ
26,La Universidad de Oviedo celebra la ceremonia de graduación de 12 estudiantes de su programa universitario para mayores PUMUO,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,Ignacio Villaverde aparece como rector y su intervención se centra en la representación institucional y la vocación de servicio público de la universidad.,El acto de entrega de los diplomas acreditativos ha estado presidido por el rector Ignacio Villaverde.,IGNACIO VILLAVERDE MENENDEZ
26,La Universidad de Oviedo celebra la ceremonia de graduación de 12 estudiantes de su programa universitario para mayores PUMUO,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,Su discurso se enfoca en la función de la universidad y no en actividades de investigación.,“Una universidad no existe solo para formar profesionales o generar conocimiento; existe también para poner ese conocimiento al servicio de toda la sociedad...,IGNACIO VILLAVERDE MENENDEZ
27,La Universidad de Oviedo y el Principado impulsan la entrada de Asturias en el mapa nacional de la supercomputación,https://portalinvestigacion.uniovi.es/investigadores/1010273/detalle,IRENE DIAZ MARTINEZ,INSTITUTIONAL,"Irene Díaz aparece como vicerrectora de Investigación, representando a la institución en la presentación del proyecto.","...la vicerrectora de Investigación, Irene Díaz, han puesto de relieve el avance que supone para la ciencia asturiana...",IRENE DIAZ MARTINEZ
27,La Universidad de Oviedo y el Principado impulsan la entrada de Asturias en el mapa nacional de la supercomputación,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,MIXED,"Ignacio Villaverde actúa como rector, pero también menciona la importancia de la supercomputación para la investigación, lo que muestra su rol institucional y su implicación en la actividad investigadora.","El rector, Ignacio Villaverde, ha celebrado que la entrada en la red de supercomputación 'es un avance enorme para la Universidad de Oviedo...'",IGNACIO VILLAVERDE MENENDEZ
27,La Universidad de Oviedo y el Principado impulsan la entrada de Asturias en el mapa nacional de la supercomputación,https://portalinvestigacion.uniovi.es/investigadores/217124/detalle,SUSANA IRENE DIAZ RODRIGUEZ,UNCLEAR,"No se menciona a Susana Irene Díaz en el texto, por lo que no hay evidencia suficiente para clasificar su rol.",,SUSANA IRENE DIAZ RODRIGUEZ
27,La Universidad de Oviedo y el Principado impulsan la entrada de Asturias en el mapa nacional de la supercomputación,https://portalinvestigacion.uniovi.es/investigadores/218056/detalle,LUIS OREA SANCHEZ,UNCLEAR,"No se menciona a Luis Orea en el texto, por lo que no hay evidencia suficiente para clasificar su rol.",,LUIS OREA SANCHEZ
28,1.120 estudiantes se examinan de la PAU en Asturias la próxima semana,https://portalinvestigacion.uniovi.es/investigadores/217775/detalle,ALFONSO JOAQUIN LOPEZ MUÑIZ,INSTITUTIONAL,"Aparece como vicerrector de Estudiantes y Empleabilidad, atendiendo a los medios de comunicación.","el vicerrector de Estudiantes y Empleabilidad, Alfonso López Muñiz, atenderá el lunes 6 de julio a los medios de comunicación.",ALFONSO JOAQUIN LOPEZ MUÑIZ
28,1.120 estudiantes se examinan de la PAU en Asturias la próxima semana,https://portalinvestigacion.uniovi.es/investigadores/220173/detalle,SANTIAGO ALFONSO LOPEZ NAVIA,UNCLEAR,"No se menciona en la noticia, por lo que no hay evidencia suficiente para clasificar su rol.",,SANTIAGO ALFONSO LOPEZ NAVIA
29,El rector de la Universidad de Castilla-La Mancha asume la presidencia semestral del Grupo 9 de Universidades,https://portalinvestigacion.uniovi.es/investigadores/217370/detalle,Carlos González,RESEARCH,"Carlos González es mencionado en el contexto de su rol como director del Campus Digital Compartido, donde se discuten proyectos relacionados con la automatización de procesos y el desarrollo de soluciones basadas en inteligencia artificial.","...con nuevos proyectos relacionados con la automatización de procesos, la gestión académica y el desarrollo de soluciones basadas en inteligencia artificial en entornos seguros para la comunidad universitaria, según ha señalad su director, el profesor de la UCLM, Carlos González, invitado al encuentro.",CARLOS GONZALEZ GUTIERREZ
30,"El investigador de la Universidad de Oviedo Saúl Sal Sarria, segundo premio Luis Felipe Torrente de Divulgación sobre Medicina y Salud",https://portalinvestigacion.uniovi.es/investigadores/1010415/detalle,SAUL SAL SARRIA,RESEARCH,"El investigador presenta un artículo que analiza limitaciones humanas desde la neurociencia, lo que evidencia su actividad investigadora.","El reconocimiento distingue el artículo De Los Álamos a Silicon Valley: el punto ciego del cerebro humano, publicado en The Conversation, en el que Sal Sarria explora, desde la neurociencia de la toma de decisiones...",SAUL SAL SARRIA
32,"Asturias consolida un modelo productivo más diversificado, innovador y competitivo, con al menos 15 sectores estratégicos en crecimiento",https://portalinvestigacion.uniovi.es/investigadores/219668/detalle,Fernando Rubiera,MIXED,Fernando Rubiera es mencionado como director de la Cátedra de Innovación y también se presenta su actividad investigadora al presentar el informe.,"El director de la Cátedra de Innovación, Fernando Rubiera, y profesor de la universidad e investigador de la Cátedra André Carrascal han presentado el informe.",FERNANDO RUBIERA MOROLLON
32,"Asturias consolida un modelo productivo más diversificado, innovador y competitivo, con al menos 15 sectores estratégicos en crecimiento",https://portalinvestigacion.uniovi.es/investigadores/217233/detalle,André Carrascal,MIXED,"André Carrascal es mencionado como investigador de la Cátedra y participa en la presentación del informe, lo que implica tanto un rol institucional como investigativo.","El director de la Cátedra de Innovación, Fernando Rubiera, y profesor de la universidad e investigador de la Cátedra André Carrascal han presentado el informe.",ANDRE CARRASCAL INCERA
32,"Asturias consolida un modelo productivo más diversificado, innovador y competitivo, con al menos 15 sectores estratégicos en crecimiento",https://portalinvestigacion.uniovi.es/investigadores/218056/detalle,Luis Orea Sanchez,UNCLEAR,"Luis Orea no es mencionado en el texto, por lo que no hay evidencia suficiente para clasificar su rol.",,LUIS OREA SANCHEZ
34,La Universidad de Oviedo transforma las jornadas de innovación docente en un congreso científico internacional y duplica  la participación,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,"El rector Ignacio Villaverde aparece en la noticia principalmente en su rol institucional, defendiendo la importancia de la enseñanza y la innovación docente.","El rector Ignacio Villaverde defiende que “la IA no sustituirá al profesorado porque enseñar es acompañar, orientar, detectar dificultades y construir criterio”.",IGNACIO VILLAVERDE MENENDEZ
34,La Universidad de Oviedo transforma las jornadas de innovación docente en un congreso científico internacional y duplica  la participación,https://portalinvestigacion.uniovi.es/investigadores/217359/detalle,CRISTINA GONZALEZ GAGO,UNCLEAR,No se menciona ninguna actividad investigadora o institucional específica de Cristina González Gago en la noticia.,,CRISTINA GONZALEZ GAGO
