news_id,titulo,investigador_id,verbo_superficie,relacion,topico_o_concepto,evidencia,confianza_llm,nombre_investigador
224,"La Universidad de Oviedo impulsa la conexión entre ciencia, empresa y sociedad con la Segunda Semana de la Transferencia",https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,reforzar,COLABORA_EN,relaciones entre la investigación universitaria y el tejido empresarial asturiano,"La Universidad de Oviedo desarrollará entre el 19 y el 23 de enero la Segunda Semana de la Transferencia, un amplio programa de actividades destinado a reforzar las relaciones entre la investigación universitaria, el tejido empresarial asturiano y la sociedad.",0.85,IGNACIO VILLAVERDE MENENDEZ
225,El rector renueva su equipo de gobierno con la incorporación de Marta Mateo como nueva vicerrectora de Extensión Universitaria y Proyección Cultural,https://portalinvestigacion.uniovi.es/investigadores/219562/detalle,investigar,INVESTIGA_SOBRE,estudios de traducción,Mateo ha centrado su investigación en el campo de los estudios de traducción en el ámbito de las lenguas inglesa y española.,0.9,MARIA PILAR GARCES GARCIA
226,Un proyecto europeo con participación de la Universidad de Oviedo impulsará la igualdad de género y la diversidad en las carreras científicas,https://portalinvestigacion.uniovi.es/investigadores/217800/detalle,participar,COLABORA_EN,proyecto GENERA-COPA,La Universidad de Oviedo forma parte del consorcio internacional del proyecto GENERA-COPA,0.9,YOLANDA LOZANO GOMEZ
226,Un proyecto europeo con participación de la Universidad de Oviedo impulsará la igualdad de género y la diversidad en las carreras científicas,https://portalinvestigacion.uniovi.es/investigadores/218955/detalle,participar,COLABORA_EN,proyecto GENERA-COPA,La Universidad de Oviedo forma parte del consorcio internacional del proyecto GENERA-COPA,0.9,BARBARA ALVAREZ GONZALEZ
226,Un proyecto europeo con participación de la Universidad de Oviedo impulsará la igualdad de género y la diversidad en las carreras científicas,https://portalinvestigacion.uniovi.es/investigadores/217800/detalle,desarrollar,DESARROLLA,nuevos contenidos formativos,la Universidad de Oviedo contribuirá activamente al diseño y puesta en marcha de nuevas herramientas formativas,0.85,YOLANDA LOZANO GOMEZ
226,Un proyecto europeo con participación de la Universidad de Oviedo impulsará la igualdad de género y la diversidad en las carreras científicas,https://portalinvestigacion.uniovi.es/investigadores/218955/detalle,desarrollar,DESARROLLA,nuevos contenidos formativos,la Universidad de Oviedo contribuirá activamente al diseño y puesta en marcha de nuevas herramientas formativas,0.85,BARBARA ALVAREZ GONZALEZ
226,Un proyecto europeo con participación de la Universidad de Oviedo impulsará la igualdad de género y la diversidad en las carreras científicas,https://portalinvestigacion.uniovi.es/investigadores/217800/detalle,ofrecer,DESARROLLA,metodologías docentes inclusivas,la Universidad de Oviedo contribuirá... a la experimentación de metodologías docentes más inclusivas,0.85,YOLANDA LOZANO GOMEZ
226,Un proyecto europeo con participación de la Universidad de Oviedo impulsará la igualdad de género y la diversidad en las carreras científicas,https://portalinvestigacion.uniovi.es/investigadores/218955/detalle,ofrecer,DESARROLLA,metodologías docentes inclusivas,la Universidad de Oviedo contribuirá... a la experimentación de metodologías docentes más inclusivas,0.85,BARBARA ALVAREZ GONZALEZ
226,Un proyecto europeo con participación de la Universidad de Oviedo impulsará la igualdad de género y la diversidad en las carreras científicas,https://portalinvestigacion.uniovi.es/investigadores/217800/detalle,reforzar,COLABORA_EN,sistemas de acompañamiento y mentoría,al fortalecimiento de los sistemas de acompañamiento y mentoría para estudiantes de posgrado,0.8,YOLANDA LOZANO GOMEZ
226,Un proyecto europeo con participación de la Universidad de Oviedo impulsará la igualdad de género y la diversidad en las carreras científicas,https://portalinvestigacion.uniovi.es/investigadores/218955/detalle,reforzar,COLABORA_EN,sistemas de acompañamiento y mentoría,al fortalecimiento de los sistemas de acompañamiento y mentoría para estudiantes de posgrado,0.8,BARBARA ALVAREZ GONZALEZ
228,La Universidad de Oviedo supera por primera vez el millar de matrículas en el Programa Universitario de Mayores,https://portalinvestigacion.uniovi.es/investigadores/218586/detalle,participar,COLABORA_EN,Programa Universitario de Mayores,Él se encarga de impartir el curso titulado Cultura Clásica y Mundo Contemporáneo.,0.9,PEDRO MANUEL SUAREZ MARTINEZ
228,La Universidad de Oviedo supera por primera vez el millar de matrículas en el Programa Universitario de Mayores,https://portalinvestigacion.uniovi.es/investigadores/217767/detalle,participar,COLABORA_EN,Programa Universitario de Mayores,José Manuel López García imparte tres asignaturas relacionadas con la biomedicina desde hace ocho años.,0.9,JOSE MANUEL LOPEZ GARCIA
228,La Universidad de Oviedo supera por primera vez el millar de matrículas en el Programa Universitario de Mayores,https://portalinvestigacion.uniovi.es/investigadores/219226/detalle,participar,COLABORA_EN,Programa Universitario de Mayores,para nosotros es un foro en el que difundir el valor de nuestro trabajo.,0.9,SET PEREZ GONZALEZ
228,La Universidad de Oviedo supera por primera vez el millar de matrículas en el Programa Universitario de Mayores,https://portalinvestigacion.uniovi.es/investigadores/218121/detalle,participar,COLABORA_EN,Programa Universitario de Mayores,"Es una docencia que me encanta y me proporciona mucha alegría, porque la que aprendo con ellos soy yo.",0.9,RAQUEL PEREZ DIAZ
230,El Campus de Gijón de la Universidad de Oviedo incorpora una red privada 5G pionera en Asturias,https://portalinvestigacion.uniovi.es/investigadores/217735/detalle,investigar,INVESTIGA_SOBRE,tecnologías emergentes,impulsar la investigación en tecnologías emergentes,0.9,GERMAN LEON FERNANDEZ
230,El Campus de Gijón de la Universidad de Oviedo incorpora una red privada 5G pionera en Asturias,https://portalinvestigacion.uniovi.es/investigadores/217902/detalle,investigar,INVESTIGA_SOBRE,tecnologías emergentes,impulsar la investigación en tecnologías emergentes,0.9,LUIS FERNANDO HERRAN ONTAÑON
230,El Campus de Gijón de la Universidad de Oviedo incorpora una red privada 5G pionera en Asturias,https://portalinvestigacion.uniovi.es/investigadores/217335/detalle,investigar,INVESTIGA_SOBRE,tecnologías emergentes,impulsar la investigación en tecnologías emergentes,0.9,RAFAEL GONZALEZ AYESTARAN
230,El Campus de Gijón de la Universidad de Oviedo incorpora una red privada 5G pionera en Asturias,https://portalinvestigacion.uniovi.es/investigadores/219298/detalle,investigar,INVESTIGA_SOBRE,tecnologías emergentes,impulsar la investigación en tecnologías emergentes,0.9,IGNACIO RODRIGUEZ
230,El Campus de Gijón de la Universidad de Oviedo incorpora una red privada 5G pionera en Asturias,https://portalinvestigacion.uniovi.es/investigadores/217762/detalle,investigar,INVESTIGA_SOBRE,tecnologías emergentes,impulsar la investigación en tecnologías emergentes,0.9,JESUS ALBERTO LOPEZ FERNANDEZ
233,La Universidad de Oviedo y el Ayuntamiento de Avilés firman una alianza estratégica,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,impulsar,LIDERA,ecosistema de innovación,la colaboración con el Ayuntamiento de Avilés como socio estratégico es “fundamental” para consolidar un ecosistema de innovación,0.9,IGNACIO VILLAVERDE MENENDEZ
233,La Universidad de Oviedo y el Ayuntamiento de Avilés firman una alianza estratégica,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,investigar,INVESTIGA_SOBRE,modelos industriales sostenibles y digitales,refuerza la apuesta por modelos industriales sostenibles y digitales,0.85,IGNACIO VILLAVERDE MENENDEZ
233,La Universidad de Oviedo y el Ayuntamiento de Avilés firman una alianza estratégica,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,ofrecer,DESARROLLA,transferencia de conocimiento,sitúa a la Universidad de Oviedo en el centro de la transferencia de conocimiento,0.9,IGNACIO VILLAVERDE MENENDEZ
234,Un estudio de la Universidad de Oviedo gana el premio Lola Martínez a la mejor investigación en Igualdad y Género,https://portalinvestigacion.uniovi.es/investigadores/217461/detalle,investigar,INVESTIGA_SOBRE,regulación del tiempo desde una perspectiva feminista,La profesora Alba García Torres ha sido reconocida por una investigación sobre la regulación del tiempo desde una perspectiva feminista,0.9,ALBA GARCIA TORRES
234,Un estudio de la Universidad de Oviedo gana el premio Lola Martínez a la mejor investigación en Igualdad y Género,https://portalinvestigacion.uniovi.es/investigadores/217461/detalle,desarrollar,DESARROLLA,trabajo sobre la regulación del tiempo,El jurado ha fallado el galardón a favor del trabajo desarrollado por la investigadora del área de Derecho del Trabajo y de la Seguridad Social,0.85,ALBA GARCIA TORRES
235,Un equipo de la Universidad de Oviedo lidera un estudio que define las reglas para el control de la nanoluz en la escala atómica,https://portalinvestigacion.uniovi.es/investigadores/216763/detalle,liderar,LIDERA,proyecto TWISTOPTICS,...liderado por el profesor de la Universidad de Oviedo Pablo Alonso González y financiado por una ERC Consolidator Grant del Consejo Europeo de Investigación.,0.9,PABLO ALONSO GONZALEZ
236,Los pesticidas son tan importantes como la pérdida de hábitats en el declive global de las abejas silvestres en los cultivos,https://portalinvestigacion.uniovi.es/investigadores/217405/detalle,investigar,INVESTIGA_SOBRE,efecto de los pesticidas y la pérdida de hábitats en abejas silvestres,...miembros del grupo de investigación de Biodiversidad y Servicios de los Ecosistemas (BESLab) de la Universidad de Oviedo... han analizado el declive de las abejas silvestres... en relación con dos factores... el uso de pesticidas... y la pérdida de hábitats naturales.,0.9,DANIEL GARCIA GARCIA
236,Los pesticidas son tan importantes como la pérdida de hábitats en el declive global de las abejas silvestres en los cultivos,https://portalinvestigacion.uniovi.es/investigadores/1116395/detalle,investigar,INVESTIGA_SOBRE,efecto de los pesticidas y la pérdida de hábitats en abejas silvestres,"...como indica Marcos Miñarro, investigador del SERIDA, 'el análisis global incorpora datos de 36 sistemas de cultivo diferentes...'",0.9,MARCOS MIÑARRO PRADO
238,La Cátedra de Salud Comunitaria y Promoción de la Salud entrega sus premios a los mejores trabajos fin de titulación,https://portalinvestigacion.uniovi.es/investigadores/217921/detalle,investigar,INVESTIGA_SOBRE,impacto de los desastres naturales en la salud mental de la población joven,María González García ha sido reconocida con el premio al mejor TFM gracias a su trabajo sobre el impacto de los desastres naturales en la salud mental de la población joven.,0.9,RAQUEL MARIA GONZALEZ SOENGAS
238,La Cátedra de Salud Comunitaria y Promoción de la Salud entrega sus premios a los mejores trabajos fin de titulación,https://portalinvestigacion.uniovi.es/investigadores/217362/detalle,investigar,INVESTIGA_SOBRE,Epidemiología de las Enfermedades Cardiovasculares en Emergencias Complejas,"El premio al mejor TFG fue para Aída Sotomayor Centeno, por su trabajo titulado Epidemiología de las Enfermedades Cardiovasculares en Emergencias Complejas.",0.9,MARTA ISABEL GONZALEZ GARCIA
239,25 tesis doctorales leídas en el curso 2023-2024 recibirán el Premio Extraordinario de Doctorado,https://portalinvestigacion.uniovi.es/investigadores/1010273/detalle,reforzar,COLABORA_EN,Plan Propio de Investigación,"la vicerrectora Irene Díaz ha subrayado que “el Plan Propio sigue siendo una herramienta fundamental para sostener la actividad investigadora...""",0.9,IRENE DIAZ MARTINEZ
240,El lienzo ‘Cristo presentado al pueblo’ recupera su valor artístico original tras ser sometido a una restauración integral,https://portalinvestigacion.uniovi.es/investigadores/219685/detalle,liderar,LIDERA,proceso de restauración integral,"...coordinada por Álvaro Fernández Castañón, restaurador de pintura del Museo del Prado...",0.9,ALVARO FERNANDEZ VAQUERO
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/219231/detalle,ofrecer,DESARROLLA,Inversiones Financieras Sostenibles,Premio otorgado a David Rodríguez Suárez por el TFG Inversiones Financieras Sostenibles: resultados de los fondos ESG en Europa.,0.9,DAVID RODRIGUEZ MARTINEZ
245,La Universidad de Oviedo rinde homenaje a ‘La Regenta’ con una exposición de más de 80 publicaciones que invitan a redescubrir la obra cumbre de Clarín,https://portalinvestigacion.uniovi.es/investigadores/219833/detalle,ofrecer,DESARROLLA,exposición Visiones de La Regenta,"la comisaria de la muestra, Alba González Sanz, pone en valor el 'excelente' fondo histórico de la institución académica asturiana",0.9,ALBA GONZALEZ SANZ
245,La Universidad de Oviedo rinde homenaje a ‘La Regenta’ con una exposición de más de 80 publicaciones que invitan a redescubrir la obra cumbre de Clarín,https://portalinvestigacion.uniovi.es/investigadores/219833/detalle,investigar,INVESTIGA_SOBRE,La Regenta,"Alba González Sanz, pone en valor el 'excelente' fondo histórico de la institución académica asturiana",0.85,ALBA GONZALEZ SANZ
246,La Universidad de Oviedo ‘exporta’ su experiencia con el túnel del viento a la Universidad de Princeton,https://portalinvestigacion.uniovi.es/investigadores/218207/detalle,desarrollar,DESARROLLA,túnel de viento CRUE20-oWT,...y construyó el túnel de viento CRUE20-oWT gracias a una beca de movilidad de excelencia.,0.9,ANTONIO NAVARRO MANSO
246,La Universidad de Oviedo ‘exporta’ su experiencia con el túnel del viento a la Universidad de Princeton,https://portalinvestigacion.uniovi.es/investigadores/218207/detalle,participar,COLABORA_EN,proyecto estratégico de aerodinámica,La Universidad de Oviedo colabora con la Universidad de Princeton en un proyecto estratégico de aerodinámica...,0.85,ANTONIO NAVARRO MANSO
246,La Universidad de Oviedo ‘exporta’ su experiencia con el túnel del viento a la Universidad de Princeton,https://portalinvestigacion.uniovi.es/investigadores/218207/detalle,investigar,INVESTIGA_SOBRE,aerodinámica y aeroelasticidad,...que acercan de forma directa la aerodinámica y la aeroelasticidad a estudiantes e investigadores estadounidenses.,0.9,ANTONIO NAVARRO MANSO
246,La Universidad de Oviedo ‘exporta’ su experiencia con el túnel del viento a la Universidad de Princeton,https://portalinvestigacion.uniovi.es/investigadores/218207/detalle,desarrollar,DESARROLLA,demostradores experimentales,...ha diseñado y construido cuatro demostradores de gran versatilidad y alto valor conceptual...,0.9,ANTONIO NAVARRO MANSO
246,La Universidad de Oviedo ‘exporta’ su experiencia con el túnel del viento a la Universidad de Princeton,https://portalinvestigacion.uniovi.es/investigadores/218207/detalle,ofrecer,DESARROLLA,material docente,...ha elaborado material docente —manuales y guías— para facilitar que las prácticas puedan reproducirse y actualizarse con facilidad.,0.85,ANTONIO NAVARRO MANSO
249,El IUOPA destaca en su gala del 25º aniversario que los avances contra el cáncer solo son posibles gracias a la investigación,https://portalinvestigacion.uniovi.es/investigadores/217882/detalle,impulsar,LIDERA,interceptación de calidad en cáncer,los avances logrados han sido posibles gracias a 'la visión y compromiso' de los profesores que impulsaron el proyecto.,0.9,ANA YOLANDA GUTIERREZ FERNANDEZ
249,El IUOPA destaca en su gala del 25º aniversario que los avances contra el cáncer solo son posibles gracias a la investigación,https://portalinvestigacion.uniovi.es/investigadores/218458/detalle,liderar,LIDERA,laboratorio de investigación,El IUOPA me brindó la oportunidad de montar un laboratorio de investigación al lado del departamento de Otorrinolaringología.,0.85,CARLOS MANUEL SUAREZ ALVAREZ
251,Tres egresados de la Universidad de Oviedo logran los Premios Nacionales Fin de Carrera,https://portalinvestigacion.uniovi.es/investigadores/218886/detalle,investigar,INVESTIGA_SOBRE,Biomedicina y Oncología Molecular,"David Roiz del Valle, graduado en Biología por la Universidad de Oviedo, ha defendido recientemente tesis doctoral en Biomedicina y Oncología Molecular",0.9,DAVID ROIZ DEL VALLE
251,Tres egresados de la Universidad de Oviedo logran los Premios Nacionales Fin de Carrera,https://portalinvestigacion.uniovi.es/investigadores/218886/detalle,participar,COLABORA_EN,"grupo de Genomas, Cáncer y Envejecimiento","Actualmente, trabaja como investigador postdoctoral en el grupo de Genomas, Cáncer y Envejecimiento de la institución académica asturiana",0.9,DAVID ROIZ DEL VALLE
252,Un estudio del Serida y la Universidad de Oviedo revela el impacto de la fauna silvestre en el control de las plagas y en la sostenibilidad de los frutales asturianos,https://portalinvestigacion.uniovi.es/investigadores/1116395/detalle,liderar,LIDERA,impacto de la fauna silvestre en cultivos,destaca el investigador Marcos Miñarro.,0.9,MARCOS MIÑARRO PRADO
252,Un estudio del Serida y la Universidad de Oviedo revela el impacto de la fauna silvestre en el control de las plagas y en la sostenibilidad de los frutales asturianos,https://portalinvestigacion.uniovi.es/investigadores/217405/detalle,participar,COLABORA_EN,efectos de la fauna en los cultivos,"El proyecto, liderado por Marcos Miñarro, investigador del Serida, y por Daniel García.",0.85,DANIEL GARCIA GARCIA
252,Un estudio del Serida y la Universidad de Oviedo revela el impacto de la fauna silvestre en el control de las plagas y en la sostenibilidad de los frutales asturianos,https://portalinvestigacion.uniovi.es/investigadores/219148/detalle,participar,COLABORA_EN,biodiversidad y su impacto en la agricultura,Juan Carlos Illera Cobo. Universidad de Oviedo.,0.85,JORGE GARCIA GARCIA
252,Un estudio del Serida y la Universidad de Oviedo revela el impacto de la fauna silvestre en el control de las plagas y en la sostenibilidad de los frutales asturianos,https://portalinvestigacion.uniovi.es/investigadores/219065/detalle,participar,COLABORA_EN,servicios ecosistémicos en cultivos frutales,Teresa Morán López. Universidad de Oviedo.,0.85,TERESA MORAN LOPEZ
253,Un equipo de investigación revela detalles inéditos de las colonias de cría de paíños europeos y cormoranes moñudos,https://portalinvestigacion.uniovi.es/investigadores/216929/detalle,investigar,INVESTIGA_SOBRE,colonias de cría de paíños europeos y cormoranes moñudos,“Nuestros resultados con el cormorán moñudo muestran como una parte de los jóvenes realiza una dispersión que puede alcanzar varios centenares de kilómetros...”,0.9,DAVID ALVAREZ FERNANDEZ
253,Un equipo de investigación revela detalles inéditos de las colonias de cría de paíños europeos y cormoranes moñudos,https://portalinvestigacion.uniovi.es/investigadores/216929/detalle,desarrollar,DESARROLLA,proyecto CORMIÑOS,"CORMIÑOS, llevado a cabo entre 2022 y 2025 por la consultora CORY'S–Investigación y Conservación de la Biodiversidad, en colaboración con David Álvarez...",0.85,DAVID ALVAREZ FERNANDEZ
253,Un equipo de investigación revela detalles inéditos de las colonias de cría de paíños europeos y cormoranes moñudos,https://portalinvestigacion.uniovi.es/investigadores/216929/detalle,ofrecer,DESARROLLA,medidas de gestión en las ZEPA marinas del Cantábrico,CORMIÑOS facilitará la adopción de medidas de gestión adecuadas de estas áreas...,0.8,DAVID ALVAREZ FERNANDEZ
256,"El Consejo de Gobierno aprueba un presupuesto de 271,3 millones para 2026, con un refuerzo para la investigación y para los centros y departamentos",https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,impulsar,LIDERA,actividad investigadora,"“este presupuesto aprobado consolida la estabilidad institucional y permite profundizar en las líneas prioritarias del equipo de gobierno: investigación, calidad docente...”",0.9,IGNACIO VILLAVERDE MENENDEZ
256,"El Consejo de Gobierno aprueba un presupuesto de 271,3 millones para 2026, con un refuerzo para la investigación y para los centros y departamentos",https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,reforzar,COLABORA_EN,Plan Propio de Investigación,"destaca el refuerzo del Plan Propio de Investigación, que alcanzará en 2026 una dotación de 2 millones de euros.",0.85,IGNACIO VILLAVERDE MENENDEZ
258,Investigadores de la Universidad de Oviedo estudian cómo las grandes presas impactan en la conservación del desmán ibérico,https://portalinvestigacion.uniovi.es/investigadores/216902/detalle,liderar,LIDERA,proyecto AQUAMAM,"El proyecto, denominado AQUAMAM, liderado por la profesora de la Universidad de Oviedo Alba Ardura, nace con el objetivo de entender cómo las grandes presas están afectando a la conectividad y salud genética de las poblaciones de desmán.",0.9,ALBA ARDURA GUTIERREZ
258,Investigadores de la Universidad de Oviedo estudian cómo las grandes presas impactan en la conservación del desmán ibérico,https://portalinvestigacion.uniovi.es/investigadores/2370664/detalle,participar,COLABORA_EN,proyecto AQUAMAM,"“Con esta información podremos proponer acciones de restauración ecológica y medidas correctoras para reducir los efectos de las presas y mejorar la conectividad de los ríos”, añade Sara Fernández Fernández, profesora de Biología Funcional.",0.85,SARA FERNANDEZ GARCIA
259,Interculturalidad y educación financiera: concluyen en Oviedo los primeros proyectos de INGENIUM liderados por estudiantes,https://portalinvestigacion.uniovi.es/investigadores/217410/detalle,liderar,LIDERA,Speaking from the Heart,"Con Raquel, Valentina y la gente de ‘Speaking from the Heart’, lo que ha llegado han sido investigadoras reales.",0.9,RAQUEL GARCIA GARCIA
259,Interculturalidad y educación financiera: concluyen en Oviedo los primeros proyectos de INGENIUM liderados por estudiantes,https://portalinvestigacion.uniovi.es/investigadores/217410/detalle,investigar,INVESTIGA_SOBRE,educación intercultural,"Han hecho que la investigación educativa, tan a menudo aislada de las aulas, entre de verdad en la escuela y se nutra de ella.",0.85,RAQUEL GARCIA GARCIA
259,Interculturalidad y educación financiera: concluyen en Oviedo los primeros proyectos de INGENIUM liderados por estudiantes,https://portalinvestigacion.uniovi.es/investigadores/217410/detalle,participar,COLABORA_EN,Financial Literacy through Gamification,"El proyecto ha seguido una estructura en tres fases: una introducción online en noviembre, un taller intensivo en Oviedo...",0.8,RAQUEL GARCIA GARCIA
263,"La empleabilidad, la calidad científica y la financiación centran las conclusiones de la nueva edición de La Universidad Española en Cifras",https://portalinvestigacion.uniovi.es/investigadores/218137/detalle,investigar,INVESTIGA_SOBRE,rendimiento científico del sistema universitario,"«El índice normalizado de calidad de la actividad científica de nuestro Sistema Universitario se sitúa en un nivel muy próximo a valores referenciales de Estados Unidos, Alemania y Francia»",0.9,JOSE ANTONIO PEREZ MENDEZ
263,"La empleabilidad, la calidad científica y la financiación centran las conclusiones de la nueva edición de La Universidad Española en Cifras",https://portalinvestigacion.uniovi.es/investigadores/218137/detalle,liderar,LIDERA,inversión en Universidad,«invertir en Universidad es invertir en oportunidades de desarrollo profesional y personal de nuestros jóvenes»,0.85,JOSE ANTONIO PEREZ MENDEZ
264,El profesor Roger Campione presenta en la Universidad de Florencia el documental ‘La guerra de las máquinas’,https://portalinvestigacion.uniovi.es/investigadores/216966/detalle,liderar,LIDERA,proyecto de investigación SMARTWAR,...liderado por el catedrático de Filosofía del Derecho Roger Campione.,0.9,TONI ROGER CAMPIONE
264,El profesor Roger Campione presenta en la Universidad de Florencia el documental ‘La guerra de las máquinas’,https://portalinvestigacion.uniovi.es/investigadores/218095/detalle,participar,COLABORA_EN,proyecto de investigación SMARTWAR,...han formado parte profesores de la Universidad de Oviedo... Lucía Payero y Davide de Pietri.,0.85,LUCIA PAYERO LOPEZ
264,El profesor Roger Campione presenta en la Universidad de Florencia el documental ‘La guerra de las máquinas’,https://portalinvestigacion.uniovi.es/investigadores/217454/detalle,participar,COLABORA_EN,proyecto de investigación SMARTWAR,...han formado parte profesores de la Universidad de Oviedo... María José García Salgado.,0.85,MARIA JOSE GARCIA SALGADO
264,El profesor Roger Campione presenta en la Universidad de Florencia el documental ‘La guerra de las máquinas’,https://portalinvestigacion.uniovi.es/investigadores/218790/detalle,participar,COLABORA_EN,proyecto de investigación SMARTWAR,...han formado parte profesores de la Universidad Pública de Navarra (Marta Rodríguez-Fouz...,0.85,JOSE GARCIA GARCIA
265,La Universidad de Oviedo aprueba la modificación sustancial de los planes de estudios de cinco másteres universitarios,https://portalinvestigacion.uniovi.es/investigadores/217928/detalle,desarrollar,DESARROLLA,modificaciones sustanciales de planes de estudio,el objetivo de tales cambios es 'mantener una actualización constante de los planes de estudio',0.9,JUAN MANUEL MARCHANTE GAYON
265,La Universidad de Oviedo aprueba la modificación sustancial de los planes de estudios de cinco másteres universitarios,https://portalinvestigacion.uniovi.es/investigadores/217928/detalle,impulsar,LIDERA,actividad científica,"El objetivo de estas ayudas es impulsar la actividad científica, fomentar el intercambio de conocimiento",0.85,JUAN MANUEL MARCHANTE GAYON
267,El G-9 distingue con su Premio de Investigación en Estudios de Género un TFM de la Universidad de Oviedo sobre la violencia obstétrica en Nigeria,https://portalinvestigacion.uniovi.es/investigadores/1301906/detalle,investigar,INVESTIGA_SOBRE,violencia obstétrica en Nigeria,"En su investigación, examinó críticamente la violencia obstétrica en el estado de Lagos, Nigeria, lo que refleja su compromiso de mejorar la salud materna y promover la equidad de género en los sistemas de salud.",0.9,ANA MARIA LOPEZ FERNANDEZ
268,Tres investigadores de la Universidad de Oviedo reciben distinciones en el XXI Certamen Universitario Arquímedes,https://portalinvestigacion.uniovi.es/investigadores/219324/detalle,desarrollar,DESARROLLA,método de procesado de señal para obtener imágenes electromagnéticas,una parte de su investigación doctoral persigue seguir desarrollando esta línea.,0.9,YURI ALVAREZ LOPEZ
268,Tres investigadores de la Universidad de Oviedo reciben distinciones en el XXI Certamen Universitario Arquímedes,https://portalinvestigacion.uniovi.es/investigadores/2014345/detalle,investigar,INVESTIGA_SOBRE,Claves transcriptómicas del envejecimiento,"Su trabajo premiado, titulado Claves transcriptómicas del envejecimiento, fue dirigido por los doctores José María Pérez Freije y David Roiz del Valle.",0.9,ANTONIO GARCIA-BERNARDO TARTIERE
268,Tres investigadores de la Universidad de Oviedo reciben distinciones en el XXI Certamen Universitario Arquímedes,https://portalinvestigacion.uniovi.es/investigadores/2353845/detalle,investigar,INVESTIGA_SOBRE,genoma de Marteilia pararefringens,"El galardón reconoce su TFM, titulado Secuenciación y análisis del genoma de Marteilia pararefringens.",0.9,SAMUEL PIS VIGIL
268,Tres investigadores de la Universidad de Oviedo reciben distinciones en el XXI Certamen Universitario Arquímedes,https://portalinvestigacion.uniovi.es/investigadores/218128/detalle,formar,COLABORA_EN,dirección de trabajos de investigación,dirigido por los doctores José María Pérez Freije y David Roiz del Valle.,0.8,JOSE MARIA PEREZ FREIJE
268,Tres investigadores de la Universidad de Oviedo reciben distinciones en el XXI Certamen Universitario Arquímedes,https://portalinvestigacion.uniovi.es/investigadores/219253/detalle,formar,COLABORA_EN,dirección de trabajos de investigación,dirigido por los doctores José María Pérez Freije y David Roiz del Valle.,0.8,ALEJANDRO PIÑEIRO UGALDE
268,Tres investigadores de la Universidad de Oviedo reciben distinciones en el XXI Certamen Universitario Arquímedes,https://portalinvestigacion.uniovi.es/investigadores/217730/detalle,formar,COLABORA_EN,dirección de trabajos de investigación,dirigido por los profesores Jaime Laviada Martínez y Yuri Álvarez López.,0.8,Jaime Laviada
268,Tres investigadores de la Universidad de Oviedo reciben distinciones en el XXI Certamen Universitario Arquímedes,https://portalinvestigacion.uniovi.es/investigadores/219324/detalle,formar,COLABORA_EN,dirección de trabajos de investigación,dirigido por los profesores Jaime Laviada Martínez y Yuri Álvarez López.,0.8,YURI ALVAREZ LOPEZ
272,La Universidad de Oviedo y la empresa china Sino-Foundry Refractory crean una cátedra para impulsar la investigación en sostenibilidad de materiales refractarios,https://portalinvestigacion.uniovi.es/investigadores/217331/detalle,liderar,LIDERA,Cátedra Sino-Foundry Refractory R&D,"La Cátedra Sino-Foundry Refractory R&D (SFR) estará dirigida por Begoña Fernández, profesora titular del Departamento de Ciencia de los Materiales e Ingeniería Metalúrgica de la Universidad de Oviedo",0.9,BEGOÑA FERNANDEZ PEREZ
272,La Universidad de Oviedo y la empresa china Sino-Foundry Refractory crean una cátedra para impulsar la investigación en sostenibilidad de materiales refractarios,https://portalinvestigacion.uniovi.es/investigadores/218679/detalle,participar,COLABORA_EN,Cátedra Sino-Foundry Refractory R&D,"contará en su comisión de seguimiento con Álvaro Rubio, profesor titular del Departamento de Geología y experto en el análisis microestructural de materiales refractarios",0.85,ALVARO RUBIO ORDOÑEZ
273,El rector defiende la capacidad de la universidad para cambiar las vidas y mejorar el mundo con motivo de la festividad de Santa Catalina de Alejandría,https://portalinvestigacion.uniovi.es/investigadores/219790/detalle,ofrecer,DESARROLLA,conferencia magistral,"Alfonso Palacio, director adjunto del Museo del Prado, ha sido este año el encargado de ofrecer la conferencia magistral.",0.9,ALFONSO PALACIO ALVAREZ
274,"El flamenco, las poetas del 27, las comparsas de Cádiz y el repentismo se unen en los enCOHENtros 2025 de la Cátedra Leonard Cohen",https://portalinvestigacion.uniovi.es/investigadores/218220/detalle,investigar,INVESTIGA_SOBRE,flamenco,"Núñez, creador de flamencopolis.com, un lugar de referencia sobre el flamenco en internet, fue director musical de la compañía de Antonio Gades y director del sello Deutsche Grammophon.",0.9,FAUSTINO JOSE NUÑEZ BATALLA
